srcIP	dstIP	srcPort	dstPort	protocol	timeStamp	add/rmv
2105443380	176283407	37536	62629	17	1709879558	1
2102677092	176283407	37894	62629	17	1709879558	1
3084034798	176283407	42289	62629	17	1709879558	1
176283407	1912271654	62629	12167	17	1709879558	1
176283407	2869505165	62629	13824	17	1709879558	1
176283407	1974933900	62629	5427	17	1709879558	1
176283407	2105443380	62629	37536	17	1709879558	1
176283407	465241414	62629	17123	17	1709879558	1
176283407	3084034798	62629	42289	17	1709879558	1
176283407	1857352923	62629	33708	17	1709879558	1
176283407	2102677092	62629	37894	17	1709879558	1
143002614	176283407	3478	62629	17	1709879558	0
176283407	143002614	62629	3478	17	1709879558	0
2043441168	176283407	32287	62629	17	1709879559	1
176283407	2043441168	62629	32287	17	1709879559	1
1974919333	176283407	47181	62629	17	1709879559	1
176283407	1974919333	62629	47181	17	1709879559	1
1863467975	176283407	7467	62629	17	1709879559	0
176283407	1863467975	62629	7467	17	1709879559	0
1912271654	176283407	12167	62629	17	1709879559	0
1974933900	176283407	5427	62629	17	1709879559	0
1857352923	176283407	33708	62629	17	1709879559	0
465241414	176283407	17123	62629	17	1709879559	0
2105443380	176283407	37536	62629	17	1709879559	0
2102677092	176283407	37894	62629	17	1709879559	0
3084034798	176283407	42289	62629	17	1709879559	0
176283407	1912271654	62629	12167	17	1709879559	0
176283407	1974933900	62629	5427	17	1709879559	0
176283407	2105443380	62629	37536	17	1709879559	0
176283407	465241414	62629	17123	17	1709879559	0
176283407	3084034798	62629	42289	17	1709879559	0
176283407	1857352923	62629	33708	17	1709879559	0
176283407	2102677092	62629	37894	17	1709879559	0
3663518648	176283407	39537	62629	17	1709879560	1
1974287414	176283407	60375	62629	17	1709879560	1
1912322473	176283407	10424	62629	17	1709879560	1
2569337882	176283407	1177	62629	17	1709879560	1
1961331419	176283407	41487	62629	17	1709879560	1
1863467975	176283407	7467	62629	17	1709879560	1
1881743130	176283407	1124	62629	17	1709879560	1
176283407	3663518648	62629	39537	17	1709879560	1
176283407	1912322473	62629	10424	17	1709879560	1
176283407	1974287414	62629	60375	17	1709879560	1
176283407	1881743130	62629	1124	17	1709879560	1
176283407	1863467975	62629	7467	17	1709879560	1
176283407	1961331419	62629	41487	17	1709879560	1
176283407	2569337882	62629	1177	17	1709879560	1
2043441168	176283407	32287	62629	17	1709879560	0
176283407	2043441168	62629	32287	17	1709879560	0
2105443380	176283407	37536	62629	17	1709879561	1
176283407	2105443380	62629	37536	17	1709879561	1
1974919333	176283407	47181	62629	17	1709879561	0
1974287414	176283407	60375	62629	17	1709879561	0
1912322473	176283407	10424	62629	17	1709879561	0
2569337882	176283407	1177	62629	17	1709879561	0
1961331419	176283407	41487	62629	17	1709879561	0
1863467975	176283407	7467	62629	17	1709879561	0
1881743130	176283407	1124	62629	17	1709879561	0
176283407	2869505165	62629	13824	17	1709879561	0
176283407	1974919333	62629	47181	17	1709879561	0
176283407	1912322473	62629	10424	17	1709879561	0
176283407	1974287414	62629	60375	17	1709879561	0
176283407	1881743130	62629	1124	17	1709879561	0
176283407	1863467975	62629	7467	17	1709879561	0
176283407	1961331419	62629	41487	17	1709879561	0
176283407	2569337882	62629	1177	17	1709879561	0
3084034798	176283407	42289	62629	17	1709879562	1
176283407	3084034798	62629	42289	17	1709879562	1
2869505165	176283407	13824	62629	17	1709879562	1
1881743130	176283407	1124	62629	17	1709879562	1
176283407	1881743130	62629	1124	17	1709879562	1
3663518648	176283407	39537	62629	17	1709879562	0
176283407	3663518648	62629	39537	17	1709879562	0
2105443380	176283407	37536	62629	17	1709879562	0
176283407	2105443380	62629	37536	17	1709879562	0
1974287414	176283407	60375	62629	17	1709879563	1
176283407	1974287414	62629	60375	17	1709879563	1
2102677092	176283407	37894	62629	17	1709879563	1
176283407	2102677092	62629	37894	17	1709879563	1
3084034798	176283407	42289	62629	17	1709879563	0
176283407	3084034798	62629	42289	17	1709879563	0
2869505165	176283407	13824	62629	17	1709879563	0
1881743130	176283407	1124	62629	17	1709879563	0
176283407	1881743130	62629	1124	17	1709879563	0
1969083976	176283407	30258	62629	17	1709879565	1
176283407	1969083976	62629	30258	17	1709879565	1
1974287414	176283407	60375	62629	17	1709879565	0
176283407	1974287414	62629	60375	17	1709879565	0
2102677092	176283407	37894	62629	17	1709879565	0
176283407	2102677092	62629	37894	17	1709879565	0
3663518648	176283407	39537	62629	17	1709879566	1
1974919333	176283407	47181	62629	17	1709879566	1
1974287414	176283407	60375	62629	17	1709879566	1
1912322473	176283407	10424	62629	17	1709879566	1
2569337882	176283407	1177	62629	17	1709879566	1
1961331419	176283407	41487	62629	17	1709879566	1
1863467975	176283407	7467	62629	17	1709879566	1
1881743130	176283407	1124	62629	17	1709879566	1
176283407	3663518648	62629	39537	17	1709879566	1
176283407	2569337882	62629	1177	17	1709879566	1
176283407	1974287414	62629	60375	17	1709879566	1
176283407	1912322473	62629	10424	17	1709879566	1
176283407	1881743130	62629	1124	17	1709879566	1
176283407	1961331419	62629	41487	17	1709879566	1
176283407	1863467975	62629	7467	17	1709879566	1
176283407	1974919333	62629	47181	17	1709879566	1
465241414	176283407	17123	62629	17	1709879566	1
176283407	465241414	62629	17123	17	1709879566	1
1969083976	176283407	30258	62629	17	1709879566	0
176283407	1969083976	62629	30258	17	1709879566	0
143002614	176283407	3478	62629	17	1709879567	1
176283407	143002614	62629	3478	17	1709879567	1
1857352923	176283407	33708	62629	17	1709879567	1
176283407	1857352923	62629	33708	17	1709879567	1
1974919333	176283407	47181	62629	17	1709879567	0
1974287414	176283407	60375	62629	17	1709879567	0
1912322473	176283407	10424	62629	17	1709879567	0
2569337882	176283407	1177	62629	17	1709879567	0
1863467975	176283407	7467	62629	17	1709879567	0
1881743130	176283407	1124	62629	17	1709879567	0
176283407	2569337882	62629	1177	17	1709879567	0
176283407	1974287414	62629	60375	17	1709879567	0
176283407	1912322473	62629	10424	17	1709879567	0
176283407	1881743130	62629	1124	17	1709879567	0
176283407	1863467975	62629	7467	17	1709879567	0
176283407	1974919333	62629	47181	17	1709879567	0
465241414	176283407	17123	62629	17	1709879567	0
176283407	465241414	62629	17123	17	1709879567	0
1974933900	176283407	5427	62629	17	1709879568	1
176283407	1974933900	62629	5427	17	1709879568	1
2869505165	176283407	13824	62629	17	1709879568	1
176283407	2869505165	62629	13824	17	1709879568	1
143002614	176283407	3478	62629	17	1709879568	0
176283407	143002614	62629	3478	17	1709879568	0
1857352923	176283407	33708	62629	17	1709879568	0
176283407	1857352923	62629	33708	17	1709879568	0
1961331419	176283407	41487	62629	17	1709879568	0
176283407	3663518648	62629	39537	17	1709879568	0
176283407	1961331419	62629	41487	17	1709879568	0
3663518648	176283407	39537	62629	17	1709879568	0
1863467975	176283407	7467	62629	17	1709879570	1
176283407	1863467975	62629	7467	17	1709879570	1
1912271654	176283407	12167	62629	17	1709879570	1
176283407	1912271654	62629	12167	17	1709879570	1
1974933900	176283407	5427	62629	17	1709879570	0
176283407	1974933900	62629	5427	17	1709879570	0
2869505165	176283407	13824	62629	17	1709879570	0
176283407	2869505165	62629	13824	17	1709879570	0
2043441168	176283407	32287	62629	17	1709879571	1
176283407	2043441168	62629	32287	17	1709879571	1
1974919333	176283407	47181	62629	17	1709879571	1
176283407	1974919333	62629	47181	17	1709879571	1
1863467975	176283407	7467	62629	17	1709879571	0
176283407	1863467975	62629	7467	17	1709879571	0
1912271654	176283407	12167	62629	17	1709879571	0
176283407	1912271654	62629	12167	17	1709879571	0
2569337882	176283407	1177	62629	17	1709879572	1
176283407	2569337882	62629	1177	17	1709879572	1
2043441168	176283407	32287	62629	17	1709879572	0
176283407	2043441168	62629	32287	17	1709879572	0
1974919333	176283407	47181	62629	17	1709879572	0
176283407	1974919333	62629	47181	17	1709879572	0
3663518648	176283407	39537	62629	17	1709879573	1
176283407	3663518648	62629	39537	17	1709879573	1
2105443380	176283407	37536	62629	17	1709879573	1
176283407	2105443380	62629	37536	17	1709879573	1
2569337882	176283407	1177	62629	17	1709879573	0
176283407	2569337882	62629	1177	17	1709879573	0
1912322473	176283407	10424	62629	17	1709879574	1
1974919333	176283407	47181	62629	17	1709879574	1
1974287414	176283407	60375	62629	17	1709879574	1
2569337882	176283407	1177	62629	17	1709879574	1
1961331419	176283407	41487	62629	17	1709879574	1
1863467975	176283407	7467	62629	17	1709879574	1
176283407	1912322473	62629	10424	17	1709879574	1
176283407	1961331419	62629	41487	17	1709879574	1
176283407	1974919333	62629	47181	17	1709879574	1
176283407	1974287414	62629	60375	17	1709879574	1
176283407	1863467975	62629	7467	17	1709879574	1
176283407	2569337882	62629	1177	17	1709879574	1
3084034798	176283407	42289	62629	17	1709879574	1
176283407	3084034798	62629	42289	17	1709879574	1
1881743130	176283407	1124	62629	17	1709879574	1
176283407	1881743130	62629	1124	17	1709879574	1
2105443380	176283407	37536	62629	17	1709879574	0
176283407	2105443380	62629	37536	17	1709879574	0
2102677092	176283407	37894	62629	17	1709879575	1
176283407	2102677092	62629	37894	17	1709879575	1
3663518648	176283407	39537	62629	17	1709879575	0
1912322473	176283407	10424	62629	17	1709879575	0
1974919333	176283407	47181	62629	17	1709879575	0
2569337882	176283407	1177	62629	17	1709879575	0
1961331419	176283407	41487	62629	17	1709879575	0
1863467975	176283407	7467	62629	17	1709879575	0
176283407	1912322473	62629	10424	17	1709879575	0
176283407	1961331419	62629	41487	17	1709879575	0
176283407	3663518648	62629	39537	17	1709879575	0
176283407	1974919333	62629	47181	17	1709879575	0
176283407	1863467975	62629	7467	17	1709879575	0
176283407	2569337882	62629	1177	17	1709879575	0
3084034798	176283407	42289	62629	17	1709879575	0
176283407	3084034798	62629	42289	17	1709879575	0
1881743130	176283407	1124	62629	17	1709879575	0
176283407	1881743130	62629	1124	17	1709879575	0
1969083976	176283407	30258	62629	17	1709879577	1
176283407	1969083976	62629	30258	17	1709879577	1
143002614	176283407	3478	62629	17	1709879577	1
176283407	143002614	62629	3478	17	1709879577	1
1974287414	176283407	60375	62629	17	1709879577	0
176283407	1974287414	62629	60375	17	1709879577	0
2102677092	176283407	37894	62629	17	1709879577	0
176283407	2102677092	62629	37894	17	1709879577	0
1912322473	176283407	10424	62629	17	1709879578	1
176283407	1912322473	62629	10424	17	1709879578	1
1857352923	176283407	33708	62629	17	1709879578	1
1912271654	176283407	12167	62629	17	1709879578	1
1974933900	176283407	5427	62629	17	1709879578	1
2105443380	176283407	37536	62629	17	1709879578	1
2102677092	176283407	37894	62629	17	1709879578	1
3084034798	176283407	42289	62629	17	1709879578	1
176283407	2869505165	62629	13824	17	1709879578	1
176283407	1912271654	62629	12167	17	1709879578	1
176283407	1974933900	62629	5427	17	1709879578	1
176283407	2102677092	62629	37894	17	1709879578	1
176283407	2105443380	62629	37536	17	1709879578	1
176283407	1857352923	62629	33708	17	1709879578	1
176283407	3084034798	62629	42289	17	1709879578	1
465241414	176283407	17123	62629	17	1709879578	1
176283407	465241414	62629	17123	17	1709879578	1
143002614	176283407	3478	62629	17	1709879578	0
176283407	143002614	62629	3478	17	1709879578	0
2869505165	176283407	13824	62629	17	1709879579	1
1961331419	176283407	41487	62629	17	1709879579	1
176283407	1961331419	62629	41487	17	1709879579	1
1912322473	176283407	10424	62629	17	1709879579	0
176283407	1912322473	62629	10424	17	1709879579	0
2102677092	176283407	37894	62629	17	1709879579	0
176283407	2102677092	62629	37894	17	1709879579	0
3663518648	176283407	39537	62629	17	1709879580	1
1974919333	176283407	47181	62629	17	1709879580	1
1974287414	176283407	60375	62629	17	1709879580	1
1912322473	176283407	10424	62629	17	1709879580	1
2569337882	176283407	1177	62629	17	1709879580	1
1863467975	176283407	7467	62629	17	1709879580	1
1881743130	176283407	1124	62629	17	1709879580	1
176283407	1974287414	62629	60375	17	1709879580	1
176283407	1974919333	62629	47181	17	1709879580	1
176283407	3663518648	62629	39537	17	1709879580	1
176283407	1912322473	62629	10424	17	1709879580	1
176283407	1881743130	62629	1124	17	1709879580	1
176283407	1863467975	62629	7467	17	1709879580	1
176283407	2569337882	62629	1177	17	1709879580	1
2869505165	176283407	13824	62629	17	1709879580	0
176283407	3084034798	62629	42289	17	1709879580	0
176283407	1969083976	62629	30258	17	1709879580	0
176283407	1912271654	62629	12167	17	1709879580	0
176283407	1857352923	62629	33708	17	1709879580	0
3084034798	176283407	42289	62629	17	1709879580	0
176283407	465241414	62629	17123	17	1709879580	0
176283407	2105443380	62629	37536	17	1709879580	0
1969083976	176283407	30258	62629	17	1709879580	0
1857352923	176283407	33708	62629	17	1709879580	0
2105443380	176283407	37536	62629	17	1709879580	0
465241414	176283407	17123	62629	17	1709879580	0
1912271654	176283407	12167	62629	17	1709879580	0
2869505165	176283407	13824	62629	17	1709879581	1
1974933900	176283407	5427	62629	17	1709879581	0
176283407	1974933900	62629	5427	17	1709879581	0
3663518648	176283407	39537	62629	17	1709879581	0
1974919333	176283407	47181	62629	17	1709879581	0
1974287414	176283407	60375	62629	17	1709879581	0
1912322473	176283407	10424	62629	17	1709879581	0
1961331419	176283407	41487	62629	17	1709879581	0
2569337882	176283407	1177	62629	17	1709879581	0
1863467975	176283407	7467	62629	17	1709879581	0
1881743130	176283407	1124	62629	17	1709879581	0
176283407	1974287414	62629	60375	17	1709879581	0
176283407	1961331419	62629	41487	17	1709879581	0
176283407	1974919333	62629	47181	17	1709879581	0
176283407	3663518648	62629	39537	17	1709879581	0
176283407	1912322473	62629	10424	17	1709879581	0
176283407	1881743130	62629	1124	17	1709879581	0
176283407	1863467975	62629	7467	17	1709879581	0
176283407	2569337882	62629	1177	17	1709879581	0
176283407	2869505165	62629	13824	17	1709879581	0
1912271654	176283407	12167	62629	17	1709879582	1
1863467975	176283407	7467	62629	17	1709879582	1
176283407	1863467975	62629	7467	17	1709879582	1
176283407	1912271654	62629	12167	17	1709879582	1
2869505165	176283407	13824	62629	17	1709879582	0
2043441168	176283407	32287	62629	17	1709879583	1
176283407	2043441168	62629	32287	17	1709879583	1
1974919333	176283407	47181	62629	17	1709879583	1
176283407	1974919333	62629	47181	17	1709879583	1
2869505165	176283407	13824	62629	17	1709879583	1
1912271654	176283407	12167	62629	17	1709879583	0
1863467975	176283407	7467	62629	17	1709879583	0
176283407	1863467975	62629	7467	17	1709879583	0
176283407	1912271654	62629	12167	17	1709879583	0
2569337882	176283407	1177	62629	17	1709879584	1
176283407	2569337882	62629	1177	17	1709879584	1
2043441168	176283407	32287	62629	17	1709879584	0
176283407	2043441168	62629	32287	17	1709879584	0
1974919333	176283407	47181	62629	17	1709879584	0
176283407	1974919333	62629	47181	17	1709879584	0
2869505165	176283407	13824	62629	17	1709879584	0
2342201202	176283407	3478	62629	17	1709879585	1
176283407	2342201202	62629	3478	17	1709879585	1
3663518648	176283407	39537	62629	17	1709879585	1
176283407	3663518648	62629	39537	17	1709879585	1
2105443380	176283407	37536	62629	17	1709879585	1
176283407	2105443380	62629	37536	17	1709879585	1
2569337882	176283407	1177	62629	17	1709879585	0
176283407	2569337882	62629	1177	17	1709879585	0
3084034798	176283407	42289	62629	17	1709879586	1
176283407	3084034798	62629	42289	17	1709879586	1
1881743130	176283407	1124	62629	17	1709879586	1
176283407	1881743130	62629	1124	17	1709879586	1
2342201202	176283407	3478	62629	17	1709879586	0
176283407	2342201202	62629	3478	17	1709879586	0
3663518648	176283407	39537	62629	17	1709879586	0
176283407	3663518648	62629	39537	17	1709879586	0
2105443380	176283407	37536	62629	17	1709879586	0
176283407	2105443380	62629	37536	17	1709879586	0
1974287414	176283407	60375	62629	17	1709879587	1
176283407	1974287414	62629	60375	17	1709879587	1
143002614	176283407	3478	62629	17	1709879587	1
176283407	143002614	62629	3478	17	1709879587	1
2102677092	176283407	37894	62629	17	1709879587	1
176283407	2102677092	62629	37894	17	1709879587	1
3084034798	176283407	42289	62629	17	1709879587	0
176283407	3084034798	62629	42289	17	1709879587	0
1881743130	176283407	1124	62629	17	1709879587	0
176283407	1881743130	62629	1124	17	1709879587	0
1969083976	176283407	30258	62629	17	1709879589	1
176283407	1969083976	62629	30258	17	1709879589	1
3663518648	176283407	39537	62629	17	1709879589	1
1974919333	176283407	47181	62629	17	1709879589	1
1912322473	176283407	10424	62629	17	1709879589	1
2569337882	176283407	1177	62629	17	1709879589	1
1961331419	176283407	41487	62629	17	1709879589	1
1863467975	176283407	7467	62629	17	1709879589	1
1881743130	176283407	1124	62629	17	1709879589	1
176283407	1912322473	62629	10424	17	1709879589	1
176283407	2569337882	62629	1177	17	1709879589	1
176283407	1974919333	62629	47181	17	1709879589	1
176283407	3663518648	62629	39537	17	1709879589	1
176283407	1863467975	62629	7467	17	1709879589	1
176283407	1881743130	62629	1124	17	1709879589	1
176283407	1961331419	62629	41487	17	1709879589	1
143002614	176283407	3478	62629	17	1709879589	0
176283407	143002614	62629	3478	17	1709879589	0
2102677092	176283407	37894	62629	17	1709879589	0
176283407	2102677092	62629	37894	17	1709879589	0
465241414	176283407	17123	62629	17	1709879590	1
176283407	465241414	62629	17123	17	1709879590	1
1969083976	176283407	30258	62629	17	1709879590	0
176283407	1969083976	62629	30258	17	1709879590	0
3663518648	176283407	39537	62629	17	1709879590	0
1974919333	176283407	47181	62629	17	1709879590	0
1974287414	176283407	60375	62629	17	1709879590	0
2569337882	176283407	1177	62629	17	1709879590	0
1961331419	176283407	41487	62629	17	1709879590	0
1863467975	176283407	7467	62629	17	1709879590	0
1881743130	176283407	1124	62629	17	1709879590	0
176283407	2569337882	62629	1177	17	1709879590	0
176283407	1974919333	62629	47181	17	1709879590	0
176283407	3663518648	62629	39537	17	1709879590	0
176283407	1974287414	62629	60375	17	1709879590	0
176283407	1863467975	62629	7467	17	1709879590	0
176283407	1881743130	62629	1124	17	1709879590	0
176283407	1961331419	62629	41487	17	1709879590	0
1961331419	176283407	41487	62629	17	1709879591	1
176283407	1961331419	62629	41487	17	1709879591	1
1857352923	176283407	33708	62629	17	1709879591	1
176283407	1857352923	62629	33708	17	1709879591	1
1912322473	176283407	10424	62629	17	1709879591	0
176283407	1912322473	62629	10424	17	1709879591	0
465241414	176283407	17123	62629	17	1709879591	0
176283407	465241414	62629	17123	17	1709879591	0
176283407	1974933900	62629	5427	17	1709879592	1
1961331419	176283407	41487	62629	17	1709879592	0
176283407	1961331419	62629	41487	17	1709879592	0
1857352923	176283407	33708	62629	17	1709879592	0
176283407	1857352923	62629	33708	17	1709879592	0
1974933900	176283407	5427	62629	17	1709879593	1
176283407	1974933900	62629	5427	17	1709879593	0
1912271654	176283407	12167	62629	17	1709879594	1
176283407	1912271654	62629	12167	17	1709879594	1
1863467975	176283407	7467	62629	17	1709879594	1
176283407	1863467975	62629	7467	17	1709879594	1
1974933900	176283407	5427	62629	17	1709879594	0
2043441168	176283407	32287	62629	17	1709879595	1
176283407	2043441168	62629	32287	17	1709879595	1
1974919333	176283407	47181	62629	17	1709879595	1
176283407	1974919333	62629	47181	17	1709879595	1
176283407	2869505165	62629	13824	17	1709879595	1
1912271654	176283407	12167	62629	17	1709879595	0
176283407	1912271654	62629	12167	17	1709879595	0
1863467975	176283407	7467	62629	17	1709879595	0
176283407	1863467975	62629	7467	17	1709879595	0
2569337882	176283407	1177	62629	17	1709879596	1
176283407	2569337882	62629	1177	17	1709879596	1
2043441168	176283407	32287	62629	17	1709879596	0
176283407	2043441168	62629	32287	17	1709879596	0
1974919333	176283407	47181	62629	17	1709879596	0
176283407	1974919333	62629	47181	17	1709879596	0
176283407	2869505165	62629	13824	17	1709879596	0
3663518648	176283407	39537	62629	17	1709879597	1
1974919333	176283407	47181	62629	17	1709879597	1
1912322473	176283407	10424	62629	17	1709879597	1
1974287414	176283407	60375	62629	17	1709879597	1
1961331419	176283407	41487	62629	17	1709879597	1
1863467975	176283407	7467	62629	17	1709879597	1
1881743130	176283407	1124	62629	17	1709879597	1
2105443380	176283407	37536	62629	17	1709879597	1
176283407	1912322473	62629	10424	17	1709879597	1
176283407	1974919333	62629	47181	17	1709879597	1
176283407	3663518648	62629	39537	17	1709879597	1
176283407	1863467975	62629	7467	17	1709879597	1
176283407	1961331419	62629	41487	17	1709879597	1
176283407	1881743130	62629	1124	17	1709879597	1
176283407	1974287414	62629	60375	17	1709879597	1
143002614	176283407	3478	62629	17	1709879597	1
176283407	2105443380	62629	37536	17	1709879597	1
176283407	143002614	62629	3478	17	1709879597	1
3084034798	176283407	42289	62629	17	1709879598	1
176283407	3084034798	62629	42289	17	1709879598	1
176283407	2869505165	62629	13824	17	1709879598	1
3663518648	176283407	39537	62629	17	1709879598	0
1912322473	176283407	10424	62629	17	1709879598	0
1974287414	176283407	60375	62629	17	1709879598	0
2569337882	176283407	1177	62629	17	1709879598	0
1961331419	176283407	41487	62629	17	1709879598	0
1863467975	176283407	7467	62629	17	1709879598	0
2105443380	176283407	37536	62629	17	1709879598	0
176283407	2569337882	62629	1177	17	1709879598	0
176283407	1912322473	62629	10424	17	1709879598	0
176283407	3663518648	62629	39537	17	1709879598	0
176283407	1863467975	62629	7467	17	1709879598	0
176283407	1961331419	62629	41487	17	1709879598	0
176283407	1974287414	62629	60375	17	1709879598	0
143002614	176283407	3478	62629	17	1709879598	0
176283407	2105443380	62629	37536	17	1709879598	0
176283407	143002614	62629	3478	17	1709879598	0
1969083976	176283407	30258	62629	17	1709879599	1
1857352923	176283407	33708	62629	17	1709879599	1
1912271654	176283407	12167	62629	17	1709879599	1
465241414	176283407	17123	62629	17	1709879599	1
2105443380	176283407	37536	62629	17	1709879599	1
1974933900	176283407	5427	62629	17	1709879599	1
176283407	1969083976	62629	30258	17	1709879599	1
176283407	1912271654	62629	12167	17	1709879599	1
176283407	465241414	62629	17123	17	1709879599	1
176283407	1974933900	62629	5427	17	1709879599	1
176283407	2105443380	62629	37536	17	1709879599	1
176283407	1857352923	62629	33708	17	1709879599	1
1974287414	176283407	60375	62629	17	1709879599	1
176283407	1974287414	62629	60375	17	1709879599	1
2102677092	176283407	37894	62629	17	1709879599	1
176283407	2102677092	62629	37894	17	1709879599	1
176283407	1974919333	62629	47181	17	1709879599	0
1974919333	176283407	47181	62629	17	1709879599	0
176283407	2869505165	62629	13824	17	1709879599	0
1881743130	176283407	1124	62629	17	1709879599	0
176283407	1881743130	62629	1124	17	1709879599	0
176283407	2869505165	62629	13824	17	1709879600	1
1974933900	176283407	5427	62629	17	1709879600	0
3084034798	176283407	42289	62629	17	1709879600	0
176283407	1974933900	62629	5427	17	1709879600	0
176283407	3084034798	62629	42289	17	1709879600	0
1974287414	176283407	60375	62629	17	1709879600	0
176283407	1974287414	62629	60375	17	1709879600	0
2102677092	176283407	37894	62629	17	1709879600	0
2869505165	176283407	13824	62629	17	1709879601	1
176283407	2869505165	62629	13824	17	1709879601	0
176283407	465241414	62629	17123	17	1709879601	0
176283407	1912271654	62629	12167	17	1709879601	0
465241414	176283407	17123	62629	17	1709879601	0
1912271654	176283407	12167	62629	17	1709879601	0
176283407	2105443380	62629	37536	17	1709879601	0
1857352923	176283407	33708	62629	17	1709879601	0
2105443380	176283407	37536	62629	17	1709879601	0
176283407	2102677092	62629	37894	17	1709879601	0
176283407	1857352923	62629	33708	17	1709879601	0
1912322473	176283407	10424	62629	17	1709879602	1
176283407	1912322473	62629	10424	17	1709879602	1
465241414	176283407	17123	62629	17	1709879602	1
176283407	465241414	62629	17123	17	1709879602	1
1969083976	176283407	30258	62629	17	1709879602	0
176283407	1969083976	62629	30258	17	1709879602	0
2869505165	176283407	13824	62629	17	1709879602	0
1961331419	176283407	41487	62629	17	1709879603	1
176283407	1961331419	62629	41487	17	1709879603	1
1857352923	176283407	33708	62629	17	1709879603	1
176283407	1857352923	62629	33708	17	1709879603	1
1912322473	176283407	10424	62629	17	1709879603	0
176283407	1912322473	62629	10424	17	1709879603	0
465241414	176283407	17123	62629	17	1709879603	0
176283407	465241414	62629	17123	17	1709879603	0
1969083976	176283407	30258	62629	17	1709879605	1
465241414	176283407	17123	62629	17	1709879605	1
2105443380	176283407	37536	62629	17	1709879605	1
1912271654	176283407	12167	62629	17	1709879605	1
2102677092	176283407	37894	62629	17	1709879605	1
3084034798	176283407	42289	62629	17	1709879605	1
176283407	2869505165	62629	13824	17	1709879605	1
176283407	1969083976	62629	30258	17	1709879605	1
176283407	1912271654	62629	12167	17	1709879605	1
176283407	2105443380	62629	37536	17	1709879605	1
176283407	465241414	62629	17123	17	1709879605	1
176283407	2102677092	62629	37894	17	1709879605	1
176283407	3084034798	62629	42289	17	1709879605	1
1912322473	176283407	10424	62629	17	1709879605	1
3663518648	176283407	39537	62629	17	1709879605	1
1974919333	176283407	47181	62629	17	1709879605	1
1974287414	176283407	60375	62629	17	1709879605	1
2569337882	176283407	1177	62629	17	1709879605	1
1863467975	176283407	7467	62629	17	1709879605	1
1881743130	176283407	1124	62629	17	1709879605	1
176283407	3663518648	62629	39537	17	1709879605	1
176283407	1974287414	62629	60375	17	1709879605	1
176283407	1912322473	62629	10424	17	1709879605	1
176283407	1974919333	62629	47181	17	1709879605	1
176283407	1863467975	62629	7467	17	1709879605	1
176283407	2569337882	62629	1177	17	1709879605	1
176283407	1881743130	62629	1124	17	1709879605	1
1974933900	176283407	5427	62629	17	1709879605	1
176283407	1974933900	62629	5427	17	1709879605	1
1912322473	176283407	10424	62629	17	1709879606	0
3663518648	176283407	39537	62629	17	1709879606	0
1974919333	176283407	47181	62629	17	1709879606	0
1974287414	176283407	60375	62629	17	1709879606	0
2569337882	176283407	1177	62629	17	1709879606	0
1961331419	176283407	41487	62629	17	1709879606	0
1881743130	176283407	1124	62629	17	1709879606	0
176283407	3663518648	62629	39537	17	1709879606	0
176283407	1974287414	62629	60375	17	1709879606	0
176283407	1912322473	62629	10424	17	1709879606	0
176283407	1974919333	62629	47181	17	1709879606	0
176283407	2569337882	62629	1177	17	1709879606	0
176283407	1881743130	62629	1124	17	1709879606	0
176283407	1961331419	62629	41487	17	1709879606	0
2043441168	176283407	32287	62629	17	1709879607	1
176283407	2043441168	62629	32287	17	1709879607	1
143002614	176283407	3478	62629	17	1709879607	1
176283407	143002614	62629	3478	17	1709879607	1
1974919333	176283407	47181	62629	17	1709879607	1
176283407	1974919333	62629	47181	17	1709879607	1
1863467975	176283407	7467	62629	17	1709879607	0
176283407	1863467975	62629	7467	17	1709879607	0
176283407	465241414	62629	17123	17	1709879607	0
465241414	176283407	17123	62629	17	1709879607	0
2105443380	176283407	37536	62629	17	1709879607	0
1912271654	176283407	12167	62629	17	1709879607	0
1857352923	176283407	33708	62629	17	1709879607	0
176283407	3084034798	62629	42289	17	1709879607	0
1974933900	176283407	5427	62629	17	1709879607	0
2102677092	176283407	37894	62629	17	1709879607	0
3084034798	176283407	42289	62629	17	1709879607	0
176283407	2102677092	62629	37894	17	1709879607	0
176283407	2105443380	62629	37536	17	1709879607	0
176283407	1969083976	62629	30258	17	1709879607	0
176283407	1857352923	62629	33708	17	1709879607	0
176283407	1974933900	62629	5427	17	1709879607	0
176283407	1912271654	62629	12167	17	1709879607	0
1969083976	176283407	30258	62629	17	1709879607	0
2869505165	176283407	13824	62629	17	1709879608	1
2569337882	176283407	1177	62629	17	1709879608	1
176283407	2569337882	62629	1177	17	1709879608	1
2043441168	176283407	32287	62629	17	1709879608	0
176283407	2043441168	62629	32287	17	1709879608	0
143002614	176283407	3478	62629	17	1709879608	0
176283407	143002614	62629	3478	17	1709879608	0
1974919333	176283407	47181	62629	17	1709879608	0
176283407	1974919333	62629	47181	17	1709879608	0
3663518648	176283407	39537	62629	17	1709879609	1
176283407	3663518648	62629	39537	17	1709879609	1
2105443380	176283407	37536	62629	17	1709879609	1
176283407	2105443380	62629	37536	17	1709879609	1
2869505165	176283407	13824	62629	17	1709879609	0
2569337882	176283407	1177	62629	17	1709879609	0
176283407	2569337882	62629	1177	17	1709879609	0
